source,id,title,company,city,remote,salary_min,salary_max,salary_avg,currency,skills,level,category,collected_at,region,month,salary_avg_rub_norm
TheMuse,21533719,QA Engineer - Unpublished R&D Product (Contract),Riot Games,"Shanghai, China",False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,21303592,"Mechanical Engineer, Aviation Hardware (Starlink)",SpaceX,Woodinville,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,21031873,Electrical Design Engineer (Starshield),SpaceX,El Segundo,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,21570986,Senior Engineer Electrical,Bechtel,"Brisbane, Australia",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,21179865,"Materials Engineer, Polymers",SpaceX,Brownsville,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,21494859,Senior Licensing Engineer,Bechtel,Reston,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,21639751,"Operations Engineer, Supply Chain (Starlink)",SpaceX,Woodinville,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,21665694,Field Cost Engineer,Bechtel,Fort Stockton,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,21675978,"Mechanical Engineer, Infrastructure ",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,21495120,Piping Field Engineer - Underground,Bechtel,Brownsville,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,21564187,Senior Engineer- Aluminum Smelter Projects,Bechtel,"Chennai, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,21638458,Mechanical Field Engineer - Preservation,Bechtel,Lake Charles,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,21534304,"New Graduate Engineer, Propulsion (Starship)",SpaceX,Brownsville,False,,,,USD,Science and Engineering,Junior,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,21680749,Project Controls Engineer,Bechtel,Riverside,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,18544767,Environmental Engineer,BP Energy,Denver,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,21576330,Senior Field Engineer (Civils),Bechtel,"Reigate, United Kingdom",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,21607316,2026 Student Co-op Training (Saudi Arabia) - Engineering (Civil),Bechtel,"Al Jubayl, Saudi Arabia",False,,,,USD,Science and Engineering,Internship,Data Science,2026-05-11 18:20:51,International,2026-05,
TheMuse,21589245,"Senior Global Supply Manager, Capital Equipment, Semiconductor (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,18368015,Fire Design Engineer,Johnson Controls,Aurora,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21273080,Sr. Power Systems Engineer (Starship Avionics) ,SpaceX,El Segundo,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,20425687,Build Engineering Specialist (Starship),SpaceX,Brownsville,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,20982720,"Supplier Industrialization Engineer, PCB/PCBA (Starshield)",SpaceX,El Segundo,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21607326,2026 Student Co-op Training (Saudi Arabia) - Engineering (Architectural),Bechtel,"Al Jubayl, Saudi Arabia",False,,,,USD,Science and Engineering,Internship,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21643615,"Materials Engineer, Metals (Starship)",SpaceX,El Segundo,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21528181,"Electrical Test Specialist, PCB (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21187074,Principal RFIC Engineer (Starshield Silicon),SpaceX,El Segundo,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21672262,Senior Power BI Engineer,Exadel,"Făgăraș, Romania",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21568174,Instrument Field Engineer,Bechtel,Brownsville,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21040165,Tool & Die Specialist - 2nd Shift,SpaceX,Lockhart,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21576523,PCB Materials Lab Technician (Starlink) ,SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,18029535,Production Operations Engineer (Starship),SpaceX,Brownsville,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21381677,"Sr. Equipment Engineer, Injection Molding",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21595242,"Director, Engineering - Autonomy",Uber,Sunnyvale,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21136711,Hardware Reliability Engineer (Starlink Aviation),SpaceX,Woodinville,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21631425,Production Operations Engineer (Super Heavy Booster),SpaceX,Brownsville,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21238028,"Manager II, Science - Marketplace/Membership",Uber,Remote,True,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21671250,Process Engineer,Bechtel,"Santiago, Chile",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21675875,Welding Field Engineer,Bechtel,Lake Charles,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21261697,Process Safety Engineer (Raptor/Starship),SpaceX,El Segundo,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21564198,Tanks Civil Field Engineer,Bechtel,Abilene,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21665685,Rigging Engineer,Bechtel,Gunnison,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21494788,Senior Tunneling Engineer,Bechtel,"Warsaw, Poland",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21532976,Engineering Materials Systems Specialist,Bechtel,Houston,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21619899,Senior Automation QA Engineer,Exadel,"Kazanlak, Bulgaria",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21633624,Sr. Operations Engineer (Starlink Growth),SpaceX,El Segundo,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21624946,Senior Survey Scientist,Uber,San Francisco,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:52,International,2026-05,
TheMuse,21297857,"Mechanical Engineer, Cabin Structures (Crew Starship)",SpaceX,Brownsville,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:53,International,2026-05,
TheMuse,20982716,"Supplier Development Engineer, PCB/PCBA (Starshield)",SpaceX,El Segundo,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:53,International,2026-05,
TheMuse,21526173,"Vice President, Solution Engineering (Value Engineering) - DACH",Celonis,"Munich, Germany",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:53,International,2026-05,
TheMuse,18424501,"Quality Engineer, II",Orchid Orthopedic Solutions,Southfield,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:53,International,2026-05,
TheMuse,21238066,"Senior Scientist, Marketplace (Multiple Teams)",Uber,San Francisco,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:53,International,2026-05,
TheMuse,21533084,"Mechanical Engineer, Satellite Payload (Starlink)",SpaceX,Redmond,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:53,International,2026-05,
TheMuse,20604047,RF/Microwave Engineer (Starlink Mobile),SpaceX,Redmond,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:53,International,2026-05,
TheMuse,20749459,Yield Engineer (Starlink/Akoustis) ,SpaceX,Rochester,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:53,International,2026-05,
TheMuse,21533076,BIM Specialist,SpaceX,Lockhart,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:53,International,2026-05,
TheMuse,18267188,"Launch Pad Engineer, Mechanical Systems",SpaceX,Rockledge,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:53,International,2026-05,
TheMuse,21632686,Equipment Reliability Engineer (Starship),SpaceX,Westminster,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:53,International,2026-05,
TheMuse,21465126,Reliability Engineer (Starlink/Akoustis),SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:53,International,2026-05,
TheMuse,21587978,Deputy Electrical Engineering Group Supervisor,Bechtel,Knoxville,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:53,International,2026-05,
TheMuse,21643526,Electrical Field Engineer/Setroute Administrator,Bechtel,Groves,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21666380,"Sr Researcher, Measurement Science, Ads",Uber,Chicago,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21595320,Sr. Structural Engineer,SpaceX,El Segundo,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21544429,"CVD Equipment Engineer, Solar Cells (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21653603,"Materials Engineer, Polymers (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21671327,"Mechanical Engineer, Propellant Generation (Starship)",SpaceX,Rockledge,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,20942520,Welding Engineer (Raptor/Starship),SpaceX,El Segundo,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,18366103,Engineer Co-Op,Primient,Maryville,False,,,,USD,Science and Engineering,Internship,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,16576611,"Sr. Quality Engineer, Silicon Technology (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21465009,Process Engineer (Starlink/Akoustis),SpaceX,Rochester,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21675976,Sr. Spaceport Engineer (Starship),SpaceX,Brownsville,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21666376,"Scientist II, Tech",Uber,"Toronto, Canada",False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21607276,Structural Field Engineer - Buildings,Bechtel,Groves,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21665688,Structural Engineer,Bechtel,Ogden,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21671255,Lead Cost Engineer,Bechtel,"Brisbane, Australia",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21325137,Development Technician (Starlink) ,SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21589232,Mechanical Engineer (Starship),SpaceX,El Segundo,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21607474,"Water Treatment Specialist, UPW & Wastewater (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21238046,"Staff Scientist, Marketplace (Multiple Teams)",Uber,San Francisco,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21390948,"Mechanical Engineer, Aviation Integration (Starlink)",SpaceX,Woodinville,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21495532,"Manager, Value Engineering - Nordics",Celonis,"Stockholm, Sweden",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,19084371,Controls Engineer,Disney,Anaheim,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21437748,"Lead, Electrical Engineer",L3Harris Technologies,Paramount,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,20368632,Client Value Partner (CVP) - Oil & Gas Industry,Celonis,Flexible / Remote,True,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21494940,Cost Engineer & Reporting,Bechtel,"Brisbane, Australia",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21639754,"Sr. Equipment Reliability Engineer, Solar Cells (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21639741,"Equipment Reliability Engineer, Solar Cells (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21607471,Packaging Engineer (Starlink) ,SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21418263,Senior Value Engineer - Public Sector,Celonis,Redwood City,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21659741,Receiving Inspector (Starlink) - Night Shift,SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:55,International,2026-05,
TheMuse,21527354,"Supplier Development Engineer, Harnessing (Starlink) ",SpaceX,Redmond,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:56,International,2026-05,
TheMuse,21355675,Lead Value Engineer - Banking,Celonis,"London, United Kingdom",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:56,International,2026-05,
TheMuse,21666983,Senior Applied Value Engineer - UKI Oil & Gas,Celonis,"Bangalore, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:56,International,2026-05,
TheMuse,21666897,"Supplier Development Engineer, Photovoltaics (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:56,International,2026-05,
TheMuse,21336781,"Sr. Materials Engineer, Silicon Wafer Engineering (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:56,International,2026-05,
TheMuse,21648153,Architectural Field Engineer,Bechtel,Santa Fe Springs,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:56,International,2026-05,
TheMuse,21675885,CIF Field Engineer - Coatings,Bechtel,Brownsville,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:56,International,2026-05,
TheMuse,21677198,"Automation & Controls Engineer, Launch Pad (Starship)",SpaceX,Brownsville,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:56,International,2026-05,
TheMuse,21528179,"Mechanical Engineer - Satellite Solar Array, (Starlink)",SpaceX,Redmond,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:56,International,2026-05,
TheMuse,20699205,Senior System Engineer,Celonis,"Bangalore, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:56,International,2026-05,
TheMuse,21226104,Lead Value Engineer - CPG ,Celonis,"London, United Kingdom",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:56,International,2026-05,
TheMuse,21226037,Sr. PCB Reliability Engineer (Starshield),SpaceX,El Segundo,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:56,International,2026-05,
TheMuse,21495077,Area Field Engineer,Bechtel,Abilene,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:56,International,2026-05,
TheMuse,21494893,Technical Engineering Supervisor- CSA,Bechtel,Reston,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:56,International,2026-05,
TheMuse,21649311,"Harnessing Engineering Specialist, Satellites (Starlink)",SpaceX,Redmond,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:56,International,2026-05,
TheMuse,21619151,"Director, Scientific and Regulatory Affairs",The Coca-Cola Company,"Tokyo, Japan",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:56,International,2026-05,
TheMuse,21298850,"Hardware Reliability Engineer, Components (Starshield)",SpaceX,El Segundo,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:57,International,2026-05,
TheMuse,21629933,"Senior Manager, Material Characterization Scientist",The Coca-Cola Company,Atlanta,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:57,International,2026-05,
TheMuse,18454245,Chief Engineer,"*US AMR-Jones Lang LaSalle Americas, Inc.",Huntington Beach,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:57,International,2026-05,
TheMuse,21619073,Sr. Mechanical Engineer (Starship Avionics),SpaceX,El Segundo,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:57,International,2026-05,
TheMuse,21502811,Lead Supply Chain Reliability Engineer (Starlink),SpaceX,Woodinville,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:57,International,2026-05,
TheMuse,20308653,Life Sciences Audit Senior,WithumSmith+Brown,San Francisco,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:57,International,2026-05,
TheMuse,21638448,Senior Electrical Designer,Bechtel,"Hinganghāt, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:57,International,2026-05,
TheMuse,21224991,Senior Staff Engineer (Backend) - Road Safety/Insurance,Uber,Sunnyvale,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:57,International,2026-05,
TheMuse,21665691,26 Professional EN Electrical,Bechtel,Reston,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:57,International,2026-05,
TheMuse,21507935,Operations Engineer (Starlink),SpaceX,Redmond,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:57,International,2026-05,
TheMuse,19292796,Applied Scientist II,Uber,Remote,True,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:57,International,2026-05,
TheMuse,21020942,Welder/Fabricator (Starlink) ,SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:57,International,2026-05,
TheMuse,21665700,Senior Cost Engineer,Bechtel,Fort Stockton,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:57,International,2026-05,
TheMuse,16613569,"Operations Specialist, Remote Assistance",DoorDash,Tempe,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:57,International,2026-05,
TheMuse,21669538,Mechanical Engineer - Lighting & Audio Systems,DoorDash,Oakland,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:57,International,2026-05,
TheMuse,21643525,Earthquake Engineering Specialist,Bechtel,Reston,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:58,International,2026-05,
TheMuse,21608679,"Structures Engineer, Build (Starship)",SpaceX,Brownsville,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:58,International,2026-05,
TheMuse,21099136,"Applied Scientist II, Safety",Uber,Remote,True,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:58,International,2026-05,
TheMuse,21607336,Field Engineer - Electrical (Switchyard),Bechtel,Cheyenne,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:58,International,2026-05,
TheMuse,21632603,Senior General Civil Engineer,Bechtel,"Chennai, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:58,International,2026-05,
TheMuse,21199012,"Sr Scientist, Merchant Optimization",Uber,Sunnyvale,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:58,International,2026-05,
TheMuse,21509247,"Mechanical Engineer, Test Hardware Fabrication",SpaceX,Waco,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:58,International,2026-05,
TheMuse,21607327,2026 Student Co-op Training (Saudi Arabia) - Engineering (Mechanical),Bechtel,"Al Jubayl, Saudi Arabia",False,,,,USD,Science and Engineering,Internship,Data Science,2026-05-11 18:20:58,International,2026-05,
TheMuse,21671256,Piping Field Engineer-Night Shift,Bechtel,Santa Fe Springs,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:58,International,2026-05,
TheMuse,18245527,Sr NPD Mechanical Engineer,G&W Electric,Aurora,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:58,International,2026-05,
TheMuse,21619847,"Propulsion Engineer, Valves (Raptor Components)",SpaceX,El Segundo,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:58,International,2026-05,
TheMuse,21675861,Geotechnical Engineer,Bechtel,"Gurgaon, India",False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:59,International,2026-05,
TheMuse,21528458,CPS AR Automation Engineer,The Coca-Cola Company,"Buenos Aires, Argentina",False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:59,International,2026-05,
TheMuse,21355848,Sr. Scientist - Mobility Matching,Uber,Remote,True,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:59,International,2026-05,
TheMuse,21632607,Senior Engineer -Structural,Bechtel,"Chennai, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:59,International,2026-05,
TheMuse,21494719,Senior Engineer- Fire Protection,Bechtel,"Chennai, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:59,International,2026-05,
TheMuse,21680840,"New Graduate Engineer, Electrical - Satellites (Starlink) ",SpaceX,Redmond,False,,,,USD,Science and Engineering,Junior,Data Science,2026-05-11 18:20:59,International,2026-05,
TheMuse,21545428,Air Separation Unit Operations Lead,SpaceX,Brownsville,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:59,International,2026-05,
TheMuse,21495029,Area Field Engineer (Aeros),Bechtel,Cheyenne,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:59,International,2026-05,
TheMuse,21484773,"Manager, Asset Reliability (Starship)",SpaceX,Rockledge,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:59,International,2026-05,
TheMuse,20958955,Senior Applied Scientist - Observability,Uber,"Amsterdam, Netherlands",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:59,International,2026-05,
TheMuse,21576355,Survey Engineer / Party Chief,Bechtel,Reynoldsburg,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:59,International,2026-05,
TheMuse,21459362,"Applied Scientist, Marketing Measurement",Uber,San Francisco,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:59,International,2026-05,
TheMuse,21587971,Senior Engineer - Water Treatment Plant,Bechtel,"Chennai, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:59,International,2026-05,
TheMuse,21494918,Engineer-Structural (Contractual),Bechtel,"Chennai, India",False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:20:59,International,2026-05,
TheMuse,21629930,Lead Mechanical Engineer (Starship Avionics) ,SpaceX,Brownsville,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:20:59,International,2026-05,
TheMuse,21114876,Senior Value Engineer ,Celonis,"Munich, Germany",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:00,International,2026-05,
TheMuse,21648124,Design Integration Coordinator,Bechtel,"Perth, Australia",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:00,International,2026-05,
TheMuse,21638438,Senior Engineer - Telecom,Bechtel,"Hinganghāt, India",False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:00,International,2026-05,
TheMuse,21344586,Operations Development Engineer (Starlink),SpaceX,Redmond,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:00,International,2026-05,
TheMuse,18521970,Repair Technician I,Advanced Technology Services,Sidney,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:00,International,2026-05,
TheMuse,21568176,Field Welding Engineer,Bechtel,Reynoldsburg,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:00,International,2026-05,
TheMuse,21613208,Sr. Electrical Design Engineer (Starshield),SpaceX,El Segundo,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:00,International,2026-05,
TheMuse,21602529,NDE Engineer,SpaceX,El Segundo,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:00,International,2026-05,
TheMuse,21031765,"Electrical Engineer, Spacecraft Avionics (Starshield)",SpaceX,El Segundo,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:00,International,2026-05,
TheMuse,19967450,"Information Technology Senior Consultant Level 5 (Database Engineer)   Columbia, MD   TS/SCI with FULL SCOPE REQ","SNS One, Inc.",Crofton,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:00,International,2026-05,
TheMuse,16599327,Maps Specialist,DoorDash,"Hyderabad, India",False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:00,International,2026-05,
TheMuse,18236499,HVAC Truck Based Controls Engineer,Johnson Controls,Spokane,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:00,International,2026-05,
TheMuse,21502805,"Hardware Reliability Engineer, PCB (Starlink)",SpaceX,Lockhart,False,,,,USD,Science and Engineering,Middle,Data Science,2026-05-11 18:21:00,International,2026-05,
TheMuse,21184619,Staff Scientist - Competitive Intelligence,Uber,San Francisco,False,,,,USD,Science and Engineering,Senior,Data Science,2026-05-11 18:21:00,International,2026-05,
